epoch,training_loss,training_acc,test_loss,test_acc
21,189.4788,0.79,19266.457,0.7402
21,173.30112,0.765,19473.363,0.7366
21,104.589714,0.805,19159.121,0.7476
21,181.96579,0.775,19280.357,0.7416
21,197.63568,0.81,19324.6,0.7329
21,167.9641,0.755,19400.652,0.7348
21,168.6564,0.78,19282.326,0.7435
21,124.27506,0.8,19126.33,0.7499
22,103.06541,0.83,19513.846,0.736
22,168.96915,0.77,19257.783,0.7429
22,136.51968,0.805,19215.717,0.7421
22,122.3511,0.845,19424.572,0.7415
22,133.1545,0.81,19269.39,0.7448
22,164.35579,0.805,19240.822,0.7419
22,148.33604,0.795,19307.309,0.7416
22,94.61359,0.84,19320.055,0.7349
22,135.12997,0.81,19195.566,0.7421
22,158.94598,0.775,19399.752,0.7332
22,137.7667,0.78,19159.883,0.7435
22,153.01714,0.83,19147.297,0.7451
22,199.83167,0.8,19273.309,0.7405
22,198.9797,0.775,19494.066,0.7246
22,233.62242,0.7,19349.18,0.7351
22,120.46404,0.805,19285.29,0.7452
22,185.08,0.76,19284.39,0.7367
22,161.47623,0.775,19506.182,0.7164
22,157.54037,0.79,19455.703,0.7332
22,204.99185,0.75,19172.129,0.745
22,125.866455,0.825,19475.955,0.7259
22,100.7348,0.82,19322.299,0.7385
22,114.173645,0.815,19181.6,0.7441
22,89.20685,0.84,19151.832,0.7445
22,127.941315,0.82,19129.637,0.7463
22,236.10529,0.685,19356.75,0.737
22,165.0234,0.755,19440.62,0.7395
22,142.46173,0.785,19552.219,0.7218
22,172.1514,0.795,19466.232,0.7176
22,127.28911,0.795,19315.123,0.7411
22,150.92924,0.81,19294.68,0.7335
22,186.97052,0.82,19193.121,0.7422
22,207.20068,0.795,19295.207,0.7341
22,135.31917,0.82,19216.217,0.7432
22,95.9276,0.84,19237.021,0.745
22,164.58751,0.785,19675.85,0.722
22,270.84946,0.725,19639.482,0.7351
22,162.3662,0.775,19713.793,0.7223
22,169.38858,0.755,19521.672,0.7375
22,119.00842,0.82,19425.145,0.7453
22,126.30014,0.8,19510.55,0.7388
22,117.6622,0.785,19808.736,0.7315
22,135.5795,0.765,19471.242,0.7475
22,127.67621,0.81,19344.188,0.7445
22,187.8604,0.755,19198.83,0.7467
22,141.13881,0.78,19267.844,0.7452
22,123.96031,0.815,19352.771,0.7379
22,198.13208,0.77,19684.531,0.7272
22,100.01983,0.8,19502.51,0.7311
22,112.09213,0.805,19252.354,0.7418
22,153.10641,0.86,19371.791,0.7443
22,133.04942,0.765,19331.62,0.744
22,190.84375,0.815,19264.922,0.7463
22,160.69101,0.795,19146.762,0.7449
22,204.2808,0.805,19150.252,0.7457
22,190.43689,0.755,19165.965,0.744
22,108.8269,0.815,19394.896,0.7189
22,212.95673,0.725,19230.645,0.7398
22,118.26846,0.79,19130.227,0.7434
22,199.70276,0.745,19943.229,0.6983
22,127.930115,0.76,19380.557,0.7396
22,162.21588,0.8,19211.143,0.7461
22,150.51993,0.8,19142.498,0.7471
22,135.90292,0.79,19223.908,0.7409
22,100.19312,0.82,19097.564,0.7511
22,141.05534,0.82,19129.328,0.7443
22,165.09943,0.79,19157.191,0.747
22,173.58246,0.745,19237.033,0.7424
22,219.2769,0.77,19079.96,0.7484
22,149.15576,0.765,19078.934,0.7468
22,246.31985,0.745,19186.445,0.7386
22,195.01474,0.745,19564.473,0.7223
22,163.5522,0.73,19152.729,0.743
22,148.1053,0.765,19262.152,0.746
22,179.50189,0.76,19373.104,0.7313
22,129.83395,0.75,19263.613,0.7428
22,199.69342,0.785,19392.13,0.7261
22,252.42468,0.745,19051.541,0.751
22,186.2084,0.84,19136.367,0.7461
22,90.51369,0.815,19156.266,0.746
22,198.5525,0.82,19137.062,0.7507
22,220.38573,0.795,19181.74,0.7372
22,164.12813,0.785,19136.506,0.7439
22,164.14247,0.77,19488.127,0.7146
22,203.13928,0.73,19254.666,0.7399
22,108.45964,0.805,19188.979,0.7353
22,246.30606,0.78,18987.373,0.7474
22,223.10342,0.805,19185.62,0.7367
22,131.08923,0.775,19254.549,0.7234
22,120.75139,0.8,19088.867,0.74
22,208.40363,0.745,19152.818,0.7383
22,135.84389,0.81,19221.736,0.7397
22,163.6772,0.8,19295.887,0.732
22,147.67963,0.835,19317.984,0.7355
22,181.03513,0.78,19195.99,0.7428
22,188.76117,0.775,19107.162,0.746
22,148.88184,0.765,19147.97,0.742
22,124.65017,0.775,19054.898,0.7428
22,118.97438,0.83,19028.322,0.7446
22,212.73898,0.72,19045.803,0.7408
22,114.818146,0.8,19084.344,0.7435
22,167.24916,0.79,19302.818,0.7351
22,185.48172,0.785,19013.45,0.7428
22,174.6298,0.795,19389.234,0.7215
22,103.00505,0.8,19120.316,0.7373
22,157.83061,0.815,19208.205,0.7296
22,196.8582,0.79,19099.432,0.7451
22,170.8249,0.795,19063.8,0.7446
22,113.91496,0.805,18976.535,0.7505
22,208.91551,0.82,18999.688,0.7491
22,120.36815,0.84,19175.48,0.7363
22,244.33443,0.755,19180.496,0.7443
22,121.137886,0.815,19076.414,0.7426
22,101.98096,0.825,19072.87,0.7473
22,176.46259,0.79,19157.123,0.736
22,155.8417,0.775,19074.71,0.7402
22,199.77454,0.77,19159.332,0.7383
22,166.67613,0.755,19088.645,0.7407
22,117.06433,0.795,19081.367,0.7408
22,183.02615,0.79,19191.607,0.736
22,207.61227,0.725,19197.459,0.7329
22,123.42336,0.795,19014.895,0.7422
22,163.70908,0.755,19130.002,0.7403
22,118.76224,0.805,19145.46,0.7418
22,154.62683,0.795,19130.117,0.7489
22,136.02013,0.84,19269.047,0.7464
22,212.08714,0.85,19167.143,0.747
22,257.5914,0.77,19403.436,0.7119
22,144.72205,0.755,19114.275,0.7451
22,136.29901,0.85,19006.686,0.7457
22,153.12108,0.82,19028.203,0.7447
22,155.75095,0.76,19149.158,0.7367
22,84.89413,0.845,19136.164,0.7415
22,103.252625,0.845,19160.938,0.7474
22,80.92624,0.845,19027.82,0.7514
22,162.72719,0.795,19052.34,0.7486
22,151.96944,0.825,19105.395,0.7431
22,132.13887,0.79,19167.5,0.7401
22,165.60135,0.82,19095.482,0.744
22,113.54655,0.86,19119.756,0.7429
22,236.85341,0.8,19275.318,0.7369
22,140.9042,0.77,19209.115,0.7382
22,198.46953,0.805,19083.688,0.7445
22,171.34802,0.75,19061.125,0.7431
22,179.23438,0.8,19318.166,0.7301
22,208.94022,0.805,19325.262,0.7368
22,121.45233,0.84,19093.162,0.7456
22,163.71356,0.755,19634.281,0.7111
22,200.23465,0.8,19203.184,0.7404
22,154.11588,0.795,19126.713,0.7438
22,181.52513,0.8,19377.059,0.7288
22,152.77359,0.81,19186.527,0.74
22,109.39025,0.825,19228.127,0.7352
22,157.15747,0.785,19088.207,0.7485
22,182.23627,0.835,19359.654,0.7292
22,161.68329,0.825,19284.55,0.7434
22,152.2604,0.78,19254.31,0.739
22,166.41412,0.775,19260.781,0.7373
22,172.61739,0.76,19574.486,0.7303
22,82.11948,0.845,19226.115,0.7484
22,151.77924,0.775,19206.615,0.7476
22,139.20787,0.795,19130.506,0.7424
22,104.9382,0.85,19104.22,0.7424
22,124.46457,0.8,19103.875,0.7482
22,148.3717,0.79,19251.574,0.7301
22,112.69318,0.835,19201.473,0.7372
22,92.224884,0.8,19154.162,0.7447
22,124.546,0.75,19089.09,0.7371
22,162.78928,0.785,19157.023,0.7388
22,214.4421,0.815,19199.232,0.7354
22,182.91675,0.795,19193.523,0.7432
22,228.0459,0.77,19301.611,0.7405
22,131.42072,0.835,19392.334,0.7393
22,194.26701,0.8,19319.967,0.7383
22,258.27136,0.78,19261.258,0.7383
22,123.33275,0.825,19268.363,0.7376
22,159.0097,0.825,19169.37,0.7462
22,219.67857,0.78,19263.75,0.7356
22,212.29062,0.77,19130.904,0.7405
22,94.15427,0.82,19074.195,0.7429
22,197.12964,0.765,19368.828,0.7261
22,175.01703,0.76,19179.69,0.7411
22,130.0387,0.825,19515.799,0.7218
22,113.17778,0.79,19166.15,0.7416
22,106.42984,0.83,19280.455,0.7309
22,173.44196,0.78,19279.525,0.741
22,114.87698,0.82,19189.785,0.7371
22,141.12035,0.81,19083.994,0.7438
22,138.94464,0.795,19151.076,0.7395
22,153.68765,0.785,19170.912,0.7358
22,180.58153,0.785,19114.885,0.7467
22,143.8315,0.805,19184.086,0.7393
22,165.15643,0.785,19245.305,0.7364
22,137.74124,0.82,19197.902,0.7391
22,189.49852,0.81,19178.613,0.745
22,274.98038,0.82,19117.4,0.7487
22,185.12772,0.815,19195.854,0.7391
22,83.209045,0.84,19171.033,0.7409
22,151.582,0.755,19133.06,0.7431
22,163.03314,0.82,19133.482,0.7437
22,258.5756,0.75,19329.469,0.7364
22,103.77098,0.82,19277.498,0.7356
22,108.47275,0.805,19309.379,0.7334
22,123.15872,0.85,19230.11,0.7348
22,162.18652,0.775,19083.447,0.7434
22,174.55849,0.825,19198.043,0.738
22,152.13931,0.805,19379.059,0.7202
22,134.91011,0.85,19148.254,0.749
22,138.31833,0.78,19129.33,0.7421
22,128.52673,0.82,19177.28,0.742
22,180.52917,0.795,19144.336,0.7463
22,163.01263,0.76,19177.854,0.741
22,136.89026,0.825,19193.262,0.7427
22,170.71632,0.795,19246.87,0.7366
22,116.681725,0.785,19219.52,0.7383
22,102.91782,0.8,19316.947,0.7458
22,297.4986,0.805,19288.89,0.7436
22,155.67471,0.81,19152.834,0.7431
22,142.15953,0.8,19202.11,0.7408
22,121.62958,0.82,19275.068,0.7402
22,143.51407,0.775,19112.78,0.7446
22,168.6655,0.745,19574.4,0.7112
22,111.4656,0.77,19223.135,0.7414
22,116.71468,0.81,19078.271,0.7443
22,205.31898,0.77,19110.672,0.7415
22,116.44385,0.8,19265.854,0.7302
22,162.78024,0.795,19329.678,0.7313
22,124.7787,0.81,19306.205,0.7371
22,142.21141,0.815,19085.33,0.7448
22,113.455,0.805,19273.088,0.7355
22,161.81616,0.765,19196.63,0.7389
22,126.92571,0.79,19057.35,0.7432
22,172.89345,0.83,19079.852,0.7437
22,147.75604,0.75,19085.596,0.7476
22,212.12753,0.81,19156.943,0.743
22,289.63168,0.75,19142.113,0.7428
22,152.63037,0.745,19153.375,0.7426
22,239.6831,0.82,19103.408,0.7421
22,226.12523,0.81,19394.797,0.7319
22,129.74783,0.835,19107.055,0.7434
22,98.45935,0.82,19254.342,0.7382
22,184.38095,0.815,19234.328,0.7413
22,228.58708,0.805,19235.637,0.7448
22,150.04684,0.82,19158.38,0.7409
22,133.40494,0.795,19111.373,0.7432
22,183.69826,0.775,19077.215,0.7446
22,116.02753,0.78,19159.621,0.7384
22,185.95284,0.825,19259.295,0.742
22,133.44786,0.83,19288.598,0.7378
22,209.83684,0.805,19273.174,0.7391
22,199.3316,0.745,19323.258,0.7331
22,185.03195,0.77,19201.123,0.737
22,140.56305,0.78,19150.059,0.7435
22,192.32762,0.79,19593.924,0.7126
22,124.21155,0.835,19224.85,0.7349
22,160.30205,0.79,19283.6,0.7398
22,259.32248,0.79,19231.592,0.74
22,216.79788,0.76,19168.762,0.7376
22,116.93085,0.805,19140.213,0.7454
22,138.08578,0.815,19149.012,0.7487
22,151.43289,0.86,19152.045,0.748
22,167.47348,0.77,19032.207,0.7461
22,126.28014,0.78,19036.617,0.7498
22,203.64838,0.76,19318.285,0.7383
22,221.6525,0.785,19391.18,0.7289
22,207.59464,0.74,19231.732,0.7459
22,125.99614,0.78,19008.02,0.746
22,163.63513,0.775,19252.736,0.7279
22,109.31029,0.805,19090.082,0.7412
22,188.47379,0.76,19475.225,0.7295
22,149.94241,0.755,19199.982,0.7392
22,114.73811,0.785,19296.533,0.7317
22,135.35936,0.765,19055.95,0.7413
22,113.60626,0.82,19167.773,0.7372
22,150.00479,0.785,19235.852,0.7399
22,148.15689,0.8,19048.656,0.7492
22,157.99126,0.8,19467.854,0.7374
22,196.12415,0.785,19374.037,0.7422
22,259.63727,0.8,19210.998,0.7466
22,107.4035,0.82,19147.336,0.746
22,150.76892,0.79,19160.408,0.7443
22,90.57507,0.805,19159.656,0.7469
22,147.46005,0.79,19132.875,0.7466
22,172.36484,0.84,19282.38,0.742
22,133.25168,0.78,19100.56,0.7449
22,194.09097,0.765,19149.02,0.7386
22,89.34323,0.865,19055.906,0.7506
22,118.907326,0.825,19099.523,0.749
22,122.12022,0.825,19110.574,0.7488
22,160.13406,0.82,19169.785,0.7457
22,215.53717,0.745,19311.852,0.7352
22,207.10944,0.76,19100.129,0.745
22,180.9201,0.79,19160.83,0.7408
22,169.01532,0.77,19361.627,0.7388
22,103.322296,0.815,19062.291,0.7481
22,178.13545,0.78,19192.658,0.7438
22,188.15178,0.805,19234.473,0.7348
22,164.78442,0.755,19281.729,0.7373
22,163.01031,0.805,19171.113,0.7454
22,124.35158,0.8,19026.418,0.7513
23,102.38671,0.84,19424.744,0.7373
23,166.07819,0.78,19163.75,0.7433
23,134.04619,0.79,19133.973,0.7417
23,120.55255,0.845,19317.693,0.7425
23,131.19405,0.81,19184.938,0.7451
23,164.8671,0.795,19148.365,0.7425
23,146.77373,0.8,19216.945,0.7442
23,91.12306,0.84,19233.236,0.7373
23,128.71655,0.805,19075.309,0.7442
23,155.81218,0.78,19293.309,0.7353
23,138.79016,0.78,19059.709,0.7457
23,153.38213,0.845,19049.57,0.7469
23,192.56161,0.805,19184.908,0.7427
23,190.18803,0.775,19417.396,0.7256
23,225.46675,0.7,19237.45,0.7352
23,113.87717,0.805,19173.846,0.746
23,178.82193,0.76,19168.477,0.7382
23,153.97012,0.77,19383.398,0.7184
23,155.47076,0.79,19334.11,0.7362
23,201.24976,0.76,19079.654,0.7463
23,122.5126,0.825,19371.24,0.7273
23,96.73831,0.815,19219.47,0.7409
23,112.11328,0.83,19084.299,0.7444
23,88.3616,0.84,19047.416,0.7477
23,123.8738,0.83,19027.238,0.748
23,229.87508,0.69,19242.975,0.739
23,164.35641,0.755,19315.117,0.7412
23,141.40987,0.785,19420.217,0.7233
23,168.9588,0.79,19359.28,0.7192
23,120.93005,0.795,19204.541,0.7433
23,147.71075,0.805,19181.137,0.7351
23,178.37755,0.83,19095.176,0.7434
23,200.1233,0.795,19202.855,0.7343
23,130.76253,0.815,19130.25,0.7438
23,92.85778,0.835,19134.127,0.7456
23,156.99255,0.795,19553.875,0.7254
23,258.40796,0.735,19522.018,0.7367
23,156.05066,0.775,19599.158,0.723
23,155.36354,0.76,19421.514,0.739
23,116.71887,0.82,19329.488,0.7472
23,120.65721,0.81,19426.16,0.7397
23,115.88999,0.79,19728.504,0.7312
23,130.71869,0.765,19366.156,0.7495
23,125.27508,0.805,19257.877,0.7462
23,185.25705,0.765,19116.275,0.7457
23,134.60751,0.785,19197.535,0.7446
23,126.68678,0.81,19281.77,0.7402
23,193.16869,0.765,19652.045,0.7268
23,99.61923,0.8,19434.627,0.7315
23,110.91463,0.8,19187.258,0.7432
23,152.7082,0.855,19299.357,0.7454
23,130.51266,0.75,19267.77,0.7427
23,183.51375,0.815,19176.318,0.7486
23,158.30983,0.795,19068.248,0.7452
23,201.17464,0.8,19083.922,0.7453
23,179.42595,0.755,19088.514,0.7449
23,102.81912,0.825,19330.49,0.7208
23,209.47426,0.74,19170.336,0.7414
23,115.37375,0.81,19066.26,0.7449
23,197.55531,0.75,19868.486,0.6981
23,125.10185,0.76,19307.904,0.74
23,156.7565,0.795,19129.18,0.7464
23,144.45636,0.805,19063.3,0.7475
23,133.6023,0.8,19110.943,0.7415
23,100.81543,0.815,19023.438,0.7523
23,133.52975,0.825,19065.906,0.7463
23,160.43704,0.79,19092.941,0.7482
23,166.43506,0.75,19123.963,0.7424
23,213.5219,0.78,19009.256,0.7483
23,144.57985,0.765,18992.822,0.7482
23,240.6677,0.75,19098.83,0.7397
23,190.20517,0.755,19461.54,0.7231
23,160.01581,0.735,19080.912,0.7439
23,141.67262,0.77,19196.664,0.745
23,177.67487,0.76,19279.486,0.733
23,124.88789,0.75,19179.639,0.7424
23,197.2485,0.78,19301.906,0.7279
23,249.32057,0.76,18938.693,0.7525
23,178.40475,0.835,19024.223,0.7468
23,90.644424,0.815,19039.04,0.7469
23,193.83002,0.815,19030.855,0.7505
23,209.93295,0.795,19079.738,0.7384
23,160.69534,0.79,19040.613,0.7444
23,159.48322,0.775,19408.1,0.7146
23,194.25153,0.73,19161.777,0.7398
23,103.12178,0.82,19091.07,0.7375
23,232.79568,0.785,18897.188,0.7478
23,210.89783,0.815,19048.945,0.7387
23,122.96106,0.775,19154.695,0.7249
23,118.87975,0.8,18990.77,0.7418
23,200.19702,0.75,19057.059,0.7402
23,133.96518,0.81,19134.082,0.7409
23,162.24625,0.805,19187.05,0.7342
23,141.0621,0.835,19208.469,0.7367
23,169.91763,0.785,19105.068,0.7436
23,183.76309,0.775,19010.17,0.7482
23,136.13538,0.775,19034.215,0.7449
23,122.79482,0.765,18989.074,0.7443
23,117.22237,0.83,18946.848,0.7461
23,200.8122,0.725,18978.654,0.7424
23,111.26602,0.815,19018.86,0.7422
23,165.22125,0.795,19210.396,0.7352
23,177.50845,0.79,18935.96,0.7442
23,174.43283,0.79,19296.31,0.7238
23,102.52227,0.8,19036.371,0.7387
23,151.58244,0.815,19099.885,0.7312
23,195.7515,0.79,18999.184,0.7468
23,163.39314,0.795,18962.463,0.7455
23,111.8102,0.805,18882.965,0.751
23,205.34912,0.82,18899.004,0.7496
23,119.28895,0.84,19089.225,0.7366
23,236.71979,0.76,19066.527,0.7445
23,116.438,0.815,18955.9,0.7449
23,100.25129,0.83,18948.615,0.7503
23,166.3198,0.79,19048.605,0.7373
23,153.20035,0.77,18977.096,0.7399
23,195.6358,0.77,19036.41,0.7406
23,159.61926,0.75,18956.332,0.7421
23,112.02882,0.805,18955.09,0.7427
23,174.96173,0.8,19075.719,0.7386
23,197.96158,0.735,19091.832,0.7335
23,119.37633,0.81,18908.998,0.7441
23,159.02405,0.77,19028.424,0.7425
23,116.829445,0.805,19050.475,0.7428
23,148.60907,0.795,19044.129,0.7502
23,128.35945,0.85,19175.178,0.7464
23,208.27115,0.85,19076.84,0.7496
23,247.85378,0.76,19317.56,0.7132
23,141.72089,0.76,19011.105,0.7482
23,134.64182,0.855,18903.59,0.7472
23,151.91861,0.83,18924.148,0.7461
23,151.98218,0.77,19042.809,0.7384
23,84.55762,0.845,19025.006,0.7421
23,103.529465,0.845,19059.137,0.7494
23,79.435196,0.855,18917.506,0.7518
23,157.46979,0.79,18945.629,0.7494
23,149.13562,0.825,19001.89,0.7435
23,131.06839,0.795,19056.9,0.7418
23,161.32321,0.82,18993.324,0.7451
23,112.79516,0.87,19015.652,0.7429
23,229.68562,0.82,19160.574,0.7372
23,135.07953,0.785,19096.244,0.7394
23,196.48727,0.805,18978.547,0.7469
23,165.02641,0.765,18957.19,0.7444
23,174.61342,0.805,19216.398,0.7303
23,204.60255,0.81,19227.154,0.7377
23,120.87641,0.845,18990.07,0.7459
23,162.74487,0.755,19530.938,0.7121
23,194.069,0.795,19111.135,0.7412
23,150.01904,0.79,19036.893,0.7451
23,171.69247,0.81,19277.404,0.7298
23,151.57622,0.815,19087.297,0.7406
23,106.26994,0.835,19114.625,0.7365
23,151.86317,0.79,18963.328,0.7492
23,177.10672,0.83,19264.402,0.7298
23,154.73993,0.83,19169.303,0.7446
23,143.09467,0.785,19114.398,0.742
23,162.2522,0.78,19140.29,0.7385
23,166.84052,0.765,19461.754,0.7324
23,80.04673,0.86,19117.832,0.7506
23,143.88956,0.785,19098.03,0.7485
23,136.80936,0.795,19018.371,0.7443
23,105.767784,0.855,19000.14,0.7438
23,122.765656,0.82,18991.654,0.7497
23,143.93771,0.785,19141.72,0.7323
23,111.60441,0.835,19092.379,0.7393
23,91.595215,0.805,19029.504,0.7457
23,120.34074,0.75,18975.932,0.738
23,158.78157,0.79,19026.307,0.7392
23,208.2933,0.825,19079.166,0.7362
23,171.29333,0.8,19062.094,0.7448
23,221.86472,0.765,19146.102,0.7424
23,127.708954,0.835,19236.502,0.7396
23,184.65942,0.8,19173.146,0.7394
23,252.92068,0.785,19136.871,0.7376
23,119.44106,0.825,19168.182,0.737
23,157.36539,0.83,19054.904,0.7473
23,213.19257,0.78,19127.242,0.7354
23,205.91335,0.78,19014.22,0.7417
23,91.882835,0.83,18961.955,0.7433
23,190.53183,0.765,19270.537,0.7254
23,171.24106,0.76,19055.88,0.7427
23,128.43483,0.83,19384.13,0.7226
23,110.55252,0.79,19038.56,0.7438
23,100.21945,0.835,19145.91,0.7337
23,171.61667,0.785,19131.262,0.7412
23,109.28541,0.815,19066.162,0.7377
23,138.3938,0.815,18957.945,0.7458
23,130.20992,0.785,19024.953,0.7384
23,148.90933,0.795,19044.203,0.7359
23,176.62997,0.795,18968.559,0.748
23,141.86853,0.81,19037.871,0.7408
23,162.5502,0.78,19113.73,0.7372
23,135.36417,0.82,19069.76,0.7394
23,185.63974,0.81,19064.217,0.7457
23,263.7156,0.815,18972.791,0.7505
23,183.09164,0.82,19060.855,0.7409
23,81.67323,0.84,19033.232,0.7426
23,148.45485,0.77,18976.938,0.7444
23,150.82721,0.82,19009.559,0.7456
23,237.72847,0.76,19216.666,0.7376
23,100.89662,0.81,19150.07,0.7354
23,106.4947,0.815,19166.94,0.7349
23,120.89479,0.855,19097.482,0.7359
23,157.66939,0.775,18944.63,0.7441
23,171.98242,0.825,19060.309,0.7393
23,148.31976,0.805,19277.258,0.72
23,135.48093,0.845,19020.666,0.7495
23,133.40419,0.78,19007.271,0.743
23,124.11959,0.815,19054.53,0.7432
23,174.72476,0.8,19013.271,0.7464
23,162.32745,0.76,19041.74,0.7414
23,133.94841,0.835,19048.654,0.743
23,159.34442,0.79,19097.705,0.739
23,115.00853,0.785,19076.508,0.7391
23,99.43373,0.805,19171.604,0.746
23,290.60553,0.805,19133.324,0.7441
23,152.58447,0.815,19009.092,0.7449
23,137.3396,0.81,19049.775,0.7429
23,120.20715,0.82,19126.387,0.7402
23,142.9972,0.78,18966.168,0.7457
23,157.68538,0.745,19436.02,0.7124
23,111.50618,0.775,19079.416,0.7424
23,114.62592,0.81,18941.477,0.7452
23,196.26628,0.77,18970.195,0.7423
23,114.48468,0.795,19162.203,0.7308
23,152.78046,0.79,19202.373,0.7318
23,120.174805,0.815,19190.531,0.7372
23,143.86273,0.8,18944.402,0.7457
23,110.095,0.805,19128.867,0.7361
23,157.8971,0.775,19049.672,0.7391
23,120.13914,0.795,18912.906,0.7441
23,162.76413,0.83,18933.412,0.7462
23,142.09137,0.755,18934.55,0.7486
23,208.35544,0.815,19014.658,0.7435
23,285.53552,0.77,18992.725,0.7433
23,151.75078,0.745,19013.02,0.7437
23,236.62238,0.82,18955.377,0.7444
23,224.21875,0.81,19226.477,0.7338
23,126.24185,0.83,18967.44,0.7439
23,95.24222,0.82,19100.904,0.739
23,178.71252,0.815,19074.408,0.7407
23,218.55977,0.805,19105.889,0.7458
23,147.17271,0.83,19012.38,0.7423
23,131.09164,0.805,18955.912,0.7456
23,181.31088,0.775,18933.242,0.7455
23,115.4944,0.765,18998.023,0.7396
23,180.01991,0.825,19125.918,0.7424
23,134.51361,0.83,19147.291,0.7398
23,187.5398,0.81,19140.797,0.7398
23,193.94337,0.75,19199.549,0.7341
23,181.61798,0.775,19068.777,0.7403
23,139.82797,0.785,19011.078,0.7445
23,184.10033,0.79,19429.076,0.7144
23,122.16295,0.84,19067.916,0.7378
23,156.49915,0.79,19133.082,0.7409
23,249.00009,0.79,19100.846,0.7406
23,212.36958,0.77,19032.38,0.7401
23,115.87474,0.815,18992.607,0.7477
23,133.80705,0.815,19005.412,0.7498
23,148.40411,0.86,19007.035,0.7491
23,155.02902,0.76,18891.121,0.7487
23,122.23341,0.78,18890.97,0.7521
23,198.39499,0.765,19170.182,0.7388
23,219.45888,0.785,19236.777,0.7323
23,200.80734,0.745,19104.666,0.7474
23,120.72202,0.785,18893.143,0.7472
23,159.34268,0.78,19105.057,0.7307
23,103.16693,0.805,18953.018,0.7419
23,182.7408,0.77,19340.773,0.7307
23,146.21422,0.76,19056.88,0.7409
23,112.14002,0.79,19164.014,0.732
23,133.5297,0.775,18912.957,0.7427
23,110.41377,0.825,19029.639,0.7366
23,148.39998,0.78,19119.494,0.7401
23,147.49738,0.795,18917.303,0.7496
23,152.63208,0.805,19318.691,0.7405
23,187.45761,0.785,19289.035,0.7439
23,255.013,0.805,19088.742,0.7494
23,104.84621,0.815,19028.059,0.7477
23,145.85753,0.795,19029.201,0.7452
23,90.16434,0.815,19028.361,0.7487
23,143.25616,0.795,19008.404,0.7478
23,158.61075,0.835,19173.215,0.7425
23,129.35814,0.785,18984.35,0.7469
23,193.91415,0.76,19007.648,0.7405
23,87.35073,0.855,18928.387,0.7531
23,113.16185,0.83,18990.314,0.7499
23,121.47532,0.825,19027.473,0.7506
23,157.55109,0.82,19077.791,0.747
23,211.10838,0.745,19185.73,0.738
23,199.41954,0.755,18985.367,0.7466
23,171.46301,0.795,19043.771,0.7425
23,159.83734,0.765,19230.623,0.7407
23,102.67108,0.82,18942.299,0.751
23,174.19588,0.78,19062.547,0.7448
23,181.65929,0.81,19112.645,0.736
23,163.93523,0.76,19201.977,0.7379
23,161.30281,0.8,19101.0,0.7465
23,123.55892,0.8,18914.258,0.7523
24,101.64052,0.84,19296.9,0.7386
24,160.76593,0.78,19028.73,0.7457
24,129.41791,0.795,18980.404,0.7458
24,118.00335,0.85,19155.623,0.7448
24,128.04355,0.82,19059.979,0.7466
24,158.40176,0.815,19008.656,0.7442
24,144.29962,0.795,19066.494,0.7459
24,88.07447,0.845,19084.531,0.74
24,126.372734,0.81,18940.832,0.7469
24,150.65886,0.775,19145.709,0.7386
24,131.82591,0.79,18902.592,0.7475
24,149.9204,0.845,18922.479,0.7479
24,185.78033,0.815,19021.066,0.7446
24,183.12546,0.785,19286.395,0.7279
24,219.21344,0.71,19117.346,0.7365
24,110.49622,0.81,19038.066,0.7468
24,170.72905,0.765,19026.137,0.7408
24,151.6413,0.775,19258.238,0.7197
24,151.32959,0.79,19185.465,0.7368
24,199.27347,0.765,18967.65,0.7471
24,120.08008,0.82,19225.531,0.7284
24,91.403015,0.82,19079.521,0.7437
24,111.403564,0.82,18959.111,0.7456
24,84.86653,0.845,18916.2,0.7469
24,123.23245,0.83,18885.62,0.7499
24,224.04091,0.69,19127.818,0.741
24,161.01767,0.765,19187.664,0.7418
24,141.0458,0.785,19256.691,0.726
24,165.01352,0.79,19166.283,0.7223
24,114.64017,0.8,19027.48,0.7438
24,144.76663,0.815,19040.707,0.7362
24,171.8576,0.83,18954.463,0.7444
24,195.12817,0.805,19061.986,0.7356
24,128.27745,0.825,18997.312,0.7453
24,88.011444,0.83,19006.953,0.7474
24,154.6117,0.805,19418.4,0.7252
24,249.65546,0.74,19371.918,0.7378
24,151.55621,0.78,19408.168,0.7257
24,141.59534,0.755,19261.979,0.7407
24,114.50666,0.83,19180.697,0.7467
24,115.30316,0.81,19266.688,0.7416
24,115.24427,0.79,19585.637,0.7321
24,127.54701,0.78,19259.738,0.7481
24,125.41082,0.825,19133.73,0.7469
24,182.93246,0.775,18993.121,0.7472
24,132.53482,0.79,19077.781,0.7454
24,126.89497,0.81,19160.01,0.741
24,190.01434,0.77,19496.33,0.7276
24,97.92491,0.8,19287.133,0.7326
24,109.5128,0.805,19052.395,0.7438
24,150.78546,0.865,19151.283,0.7448
24,128.92972,0.76,19101.533,0.7441
24,176.38626,0.825,19039.965,0.7487
24,155.93262,0.79,18939.223,0.747
24,197.25677,0.815,18937.021,0.7465
24,168.6177,0.755,18955.006,0.7462
24,100.8535,0.82,19190.682,0.7233
24,206.78801,0.745,19035.725,0.7418
24,114.011116,0.8,18934.496,0.7465
24,195.34506,0.75,19722.143,0.7002
24,124.92285,0.76,19174.139,0.741
